id,franchise_id,franchise_name,restaurant_franchise_id,country,city,lat,lng,custom_geohash,lng_weather,lat_weather,avg_tmpr_f,avg_tmpr_c,wthr_date,avg_tmpr_f_weather,avg_tmpr_c_weather,wthr_date_weather,geohash_weather
154618822709,54,The Spice House,41484,FR,Paris,48.853,2.334,48.853_2.334,,,,,,,,,
25769803810,35,Basilica Bistro,72230,US,Whitehall,43.409,-86.317,43.409_-86.317,,,,,,,,,
34359738392,25,The Cozy Cafe,50333,IT,Milan,45.457,9.194,45.457_9.194,,,,,,,,,
171798691861,22,The Red Pepper,65939,US,Westmont,41.816,-87.955,41.816_-87.955,,,,,,,,,
257698037763,4,The Blue Plate,26468,US,West Palm Beach,26.698,-80.073,26.698_-80.073,,,,,,,,,
223338299395,4,The Blue Plate,36937,US,Dublin,32.487,-82.939,32.487_-82.939,,,,,,,,,
51539607581,30,The Wine Cellar,6934,US,Bend,44.052,-121.264,44.052_-121.264,,,,,,,,,
94489280540,29,The Olive Branch,95399,ES,Barcelona,41.409,2.148,41.409_2.148,,,,,,,,,
188978561026,3,Spice Bazaar,3642,US,Houston,29.681,-95.403,29.681_-95.403,,,,,,,,,
94489280542,31,Bistro 42,95399,US,Long Eddy,41.845,-75.114,41.845_-75.114,,,,,,,,,
249108103234,67,Crimson and Clover,55897,GB,London,51.513,-0.152,51.513_-0.152,,,,,,,,,
214748364871,72,Flamingo Cafe,92040,GB,London,51.511,-0.135,51.511_-0.135,,,,,,,,,
60129542160,17,The Rustic Table,71555,US,London,37.145,-84.108,37.145_-84.108,,,,,,,,,
111669149712,17,The Rustic Table,84488,US,Vandalia,38.97,-89.129,38.97_-89.129,,,,,,,,,
8589934604,13,The Firehouse,12630,US,Colorado Springs,38.88,-104.868,38.88_-104.868,,,,,,,,,
17179869216,33,The Blue Elephant,10902,US,Hill City,43.959,-103.737,43.959_-103.737,,,,,,,,,
223338299397,6,The Daily Grind,36937,US,Albuquerque,35.121,-106.653,35.121_-106.653,,,,,,,,,
171798691853,14,The Gourmet Garden,65939,US,Huntingdon,40.484,-78.011,40.484_-78.011,,,,,,,,,
94489280539,28,The Spicy Pickle,95399,ES,Barcelona,41.395,2.147,41.395_2.147,,,,,,,,,
249108103200,33,The Blue Elephant,55897,ES,Barcelona,41.392,2.159,41.392_2.159,,,,,,,,,
266287972371,20,The Brasserie,11263,US,Eureka,40.768,-124.192,40.768_-124.192,,,,,,,,,
85899345950,31,Bistro 42,18952,US,Pinedale,42.867,-109.874,42.867_-109.874,,,,,,,,,
137438953481,10,The Golden Spoon,11038,US,Larkspur,37.944,-122.506,37.944_-122.506,,,,,,,,,
214748364808,9,The Grill House,92040,US,Cleveland,35.21,-84.87,35.21_-84.87,,,,,,,,,
137438953496,25,The Cozy Cafe,11038,IT,Milan,45.448,9.257,45.448_9.257,,,,,,,,,
8589934656,65,Chef's Corner,12630,GB,London,51.519,-0.142,51.519_-0.142,,,,,,,,,
120259084340,53,The Red Rooster,59829,GB,London,51.502,-0.187,51.502_-0.187,,,,,,,,,
249108103224,57,The Yellow Submarine,55897,FR,Paris,48.855,2.331,48.855_2.331,,,,,,,,,
154618822684,29,The Olive Branch,41484,US,Merrillville,41.469,-87.33,41.469_-87.33,,,,,,,,,
68719476759,24,The Fisherman's Catch,77517,US,South Deerfield,42.424,-72.622,42.424_-72.622,,,,,,,,,
128849018887,8,The Green Olive,5679,US,Chinle,36.151,-109.547,36.151_-109.547,,,,,,,,,
206158430242,35,Basilica Bistro,53370,US,Boise,43.608,-116.192,43.608_-116.192,,,,,,,,,
257698037830,71,Fire and Spice,26468,GB,London,51.518,-0.158,51.518_-0.158,,,,,,,,,
223338299442,51,The Pizzeria,36937,GB,London,51.508,-0.147,51.508_-0.147,,,,,,,,,
8589934655,64,Chateau de Cuisine,12630,GB,London,51.517,-0.081,51.517_-0.081,,,,,,,,,
266287972375,24,The Fisherman's Catch,11263,ES,Barcelona,41.389,2.157,41.389_2.157,,,,,,,,,
240518168635,60,Big City Grill,93164,FR,Paris,48.868,2.327,48.868_2.327,,,,,,,,,
231928234021,38,Cafe Viva,33573,AT,Vienna,48.205,16.351,48.205_16.351,,,,,,,,,
146028888129,66,City Bites,70611,FR,Paris,48.871,2.301,48.871_2.301,,,,,,,,,
51539607586,35,Basilica Bistro,6934,US,Portland,45.541,-122.48,45.541_-122.48,,,,,,,,,
154618822681,26,The Silver Spoon,41484,ES,Barcelona,41.403,2.123,41.403_2.123,,,,,,,,,
128849018917,38,Cafe Viva,5679,IT,Milan,45.457,9.168,45.457_9.168,,,,,,,,,
94489280526,15,The Pearl Kitchen,95399,US,Bowie,38.943,-76.734,38.943_-76.734,,,,,,,,,
51539607594,43,The Food House,6934,FR,Paris,48.855,2.335,48.855_2.335,,,,,,,,,
25769803825,50,The Pancake House,72230,AT,Vienna,48.212,16.368,48.212_16.368,,,,,,,,,
206158430268,61,Blue Water Bistro,53370,FR,Paris,48.857,2.285,48.857_2.285,,,,,,,,,
197568495672,57,The Yellow Submarine,24784,FR,Paris,48.859,2.367,48.859_2.367,,,,,,,,,
27,28,The Spicy Pickle,47732,US,Pierce,42.199,-97.526,42.199_-97.526,,,,,,,,,
77309411382,55,The Steak House,78190,FR,Paris,48.885,2.334,48.885_2.334,,,,,,,,,
120259084305,18,The Harvest Room,59829,US,Redding,40.602,-122.385,40.602_-122.385,,,,,,,,,
120259084311,24,The Fisherman's Catch,59829,ES,Barcelona,41.423,2.146,41.423_2.146,,,,,,,,,
163208757258,11,The Flaming Wok,96638,US,Jellico,36.581,-84.113,36.581_-84.113,,,,,,,,,
128849018898,19,The Tasting Room,5679,ES,Barcelona,41.375,2.168,41.375_2.168,,,,,,,,,
206158430253,46,The Italian Table,53370,US,Hayward,46.085,-91.217,46.085_-91.217,,,,,,,,,
8589934612,21,The Lazy Daisy,12630,US,Allentown,40.576,-75.531,40.576_-75.531,,,,,,,,,
137438953495,24,The Fisherman's Catch,11038,US,Colchester,44.514,-73.183,44.514_-73.183,,,,,,,,,
223338299424,33,The Blue Elephant,36937,IT,Milan,45.479,9.196,45.479_9.196,,,,,,,,,
103079215177,74,Garden of Eatin',4340,GB,London,51.561,-0.279,51.561_-0.279,,,,,,,,,
231928233992,9,The Grill House,33573,US,Blackwell,36.812,-97.298,36.812_-97.298,,,,,,,,,
120259084308,21,The Lazy Daisy,59829,ES,Barcelona,41.386,2.171,41.386_2.171,,,,,,,,,
4,5,The Hungry Hippo,47732,US,Fort Worth,32.735,-97.435,32.735_-97.435,,,,,,,,,
111669149724,29,The Olive Branch,84488,ES,Barcelona,41.392,2.158,41.392_2.158,,,,,,,,,
188978561050,27,The Corner Cafe,3642,ES,Barcelona,41.378,2.179,41.378_2.179,,,,,,,,,
223338299423,32,The Orange Peeler,36937,IT,Milan,45.469,9.198,45.469_9.198,,,,,,,,,
51539607564,13,The Firehouse,6934,US,Olathe,38.848,-94.824,38.848_-94.824,,,,,,,,,
128849018943,64,Chateau de Cuisine,5679,GB,London,51.493,-0.16,51.493_-0.16,,,,,,,,,
214748364822,23,The Hungry Pig,92040,ES,Barcelona,41.394,2.199,41.394_2.199,,,,,,,,,
266287972366,15,The Pearl Kitchen,11263,US,Springfield,39.895,-83.815,39.895_-83.815,,,,,,,,,
231928233995,12,The Wooden Spoon,33573,US,Saint Louis,38.633,-90.184,38.633_-90.184,,,,,,,,,
128849018893,14,The Gourmet Garden,5679,US,Columbia,38.962,-92.244,38.962_-92.244,,,,,,,,,
180388626450,19,The Tasting Room,7531,ES,Barcelona,41.384,2.185,41.384_2.185,,,,,,,,,
188978561089,66,City Bites,3642,FR,Paris,48.875,2.291,48.875_2.291,,,,,,,,,
128849018955,76,Happy Hour Cafe,5679,NL,Amsterdam,52.365,4.873,52.365_4.873,,,,,,,,,
206158430252,45,The Green Bean,53370,US,Hillsboro,45.533,-122.921,45.533_-122.921,,,,,,,,,
146028888089,26,The Silver Spoon,70611,ES,Barcelona,41.386,2.166,41.386_2.166,,,,,,,,,
8589934642,51,The Pizzeria,12630,FR,Paris,48.884,2.334,48.884_2.334,,,,,,,,,
146028888083,20,The Brasserie,70611,US,Effingham,39.141,-88.566,39.141_-88.566,,,,,,,,,
42949673029,70,Earth and Vine,89646,GB,London,51.529,-0.128,51.529_-0.128,,,,,,,,,
146028888136,73,Fresh Harvest,70611,GB,London,51.494,-0.185,51.494_-0.185,,,,,,,,,
42949673003,44,The French Kitchen,89646,AT,Vienna,48.183,16.376,48.183_16.376,,,,,,,,,
266287972369,18,The Harvest Room,11263,US,Entriken,40.34,-78.201,40.34_-78.201,,,,,,,,,
249108103203,36,Blue Ocean Grill,55897,US,Chicago,41.886,-87.626,41.886_-87.626,,,,,,,,,
266287972403,52,The Red Door,11263,FR,Paris,48.856,2.335,48.856_2.335,,,,,,,,,
223338299439,48,The Local Cafe,36937,GB,London,51.499,-0.106,51.499_-0.106,,,,,,,,,
85899345924,5,The Hungry Hippo,18952,US,Deming,32.266,-107.791,32.266_-107.791,,,,,,,,,
103079215145,42,The Daily Scoop,4340,US,Gillette,44.294,-105.53,44.294_-105.53,,,,,,,,,
8589934606,15,The Pearl Kitchen,12630,US,Ely,39.251,-114.882,39.251_-114.882,,,,,,,,,
8589934608,17,The Rustic Table,12630,US,Parkville,39.398,-76.563,39.398_-76.563,,,,,,,,,
17179869227,44,The French Kitchen,10902,AT,Vienna,48.194,16.297,48.194_16.297,,,,,,,,,
103079215136,33,The Blue Elephant,4340,ES,Barcelona,41.392,2.166,41.392_2.166,,,,,,,,,
8589934597,6,The Daily Grind,12630,US,Manchester,35.461,-86.062,35.461_-86.062,,,,,,,,,
64,65,Chef's Corner,47732,GB,London,51.515,-0.057,51.515_-0.057,,,,,,,,,
206158430238,31,Bistro 42,53370,US,Deerfield,42.153,-87.89,42.153_-87.89,,,,,,,,,
111669149730,35,Basilica Bistro,84488,IT,Milan,45.501,9.145,45.501_9.145,,,,,,,,,
120259084324,37,Cafe Crepe,59829,FR,Paris 13,48.836,2.36,48.836_2.36,,,,,,,,,
68719476736,1,Savoria,77517,US,Fort Lauderdale,26.106,-80.137,26.106_-80.137,,,,,,,,,
128849018946,67,Crimson and Clover,5679,GB,London,51.499,-0.113,51.499_-0.113,,,,,,,,,
266287972390,39,Cinnamon Grill,11263,IT,Milan,45.47,9.19,45.47_9.19,,,,,,,,,
214748364843,44,The French Kitchen,92040,FR,Paris,48.824,2.324,48.824_2.324,,,,,,,,,
17179869254,71,Fire and Spice,10902,GB,London,51.501,-0.017,51.501_-0.017,,,,,,,,,
240518168618,43,The Food House,93164,US,North Conway,44.049,-71.125,44.049_-71.125,,,,,,,,,
8589934598,7,Cafe Roma,12630,US,Lincolnton,35.471,-81.24,35.471_-81.24,,,,,,,,,
60129542202,59,Azalea Cafe,71555,GB,London,51.511,-0.077,51.511_-0.077,,,,,,,,,
111669149751,56,The Waffle House,84488,GB,London,51.496,-0.17,51.496_-0.17,,,,,,,,,
77309411361,34,The Tasty Treat,78190,IT,Milan,45.473,9.144,45.473_9.144,,,,,,,,,
137438953523,52,The Red Door,11038,GB,London,51.51,-0.132,51.51_-0.132,,,,,,,,,
214748364863,64,Chateau de Cuisine,92040,FR,Paris,48.881,2.327,48.881_2.327,,,,,,,,,
206158430214,7,Cafe Roma,53370,US,Prattville,32.486,-86.409,32.486_-86.409,,,,,,,,,
154618822731,76,Happy Hour Cafe,41484,GB,Paddington,51.516,-0.172,51.516_-0.172,,,,,,,,,
77309411334,7,Cafe Roma,78190,US,Lubbock,33.536,-101.846,33.536_-101.846,,,,,,,,,
257698037812,53,The Red Rooster,26468,FR,Paris,48.865,2.282,48.865_2.282,,,,,,,,,
77309411373,46,The Italian Table,78190,FR,Paris,48.857,2.328,48.857_2.328,,,,,,,,,
77309411358,31,Bistro 42,78190,US,Wilmington,44.364,-73.824,44.364_-73.824,,,,,,,,,
85899345928,9,The Grill House,18952,US,Eloy,32.806,-111.671,32.806_-111.671,,,,,,,,,
154618822728,73,Fresh Harvest,41484,GB,London,51.511,-0.119,51.511_-0.119,,,,,,,,,
111669149756,61,Blue Water Bistro,84488,GB,London,51.52,-0.124,51.52_-0.124,,,,,,,,,
103079215172,69,Dragonfly Cafe,4340,GB,London,51.51,-0.127,51.51_-0.127,,,,,,,,,
34359738420,53,The Red Rooster,50333,FR,Paris,48.874,2.343,48.874_2.343,,,,,,,,,
197568495638,23,The Hungry Pig,24784,US,Pittsburgh,40.446,-79.714,40.446_-79.714,,,,,,,,,
85899345961,42,The Daily Scoop,18952,AT,Vienna,48.183,16.378,48.183_16.378,,,,,,,,,
146028888103,40,Crimson Cafe,70611,US,New York,45.058,7.559,45.058_7.559,,,,,,,,,
22,23,The Hungry Pig,47732,ES,Barcelona,41.389,2.132,41.389_2.132,,,,,,,,,
34359738387,20,The Brasserie,50333,US,East Syracuse,43.091,-76.079,43.091_-76.079,,,,,,,,,
111669149740,45,The Green Bean,84488,FR,Paris,48.857,2.33,48.857_2.33,,,,,,,,,
266287972412,61,Blue Water Bistro,11263,FR,Paris,48.876,2.286,48.876_2.286,,,,,,,,,
85899345973,54,The Spice House,18952,FR,Paris,48.881,2.324,48.881_2.324,,,,,,,,,
154618822691,36,Blue Ocean Grill,41484,US,North Conway,44.074,-71.141,44.074_-71.141,,,,,,,,,
34,35,Basilica Bistro,47732,IT,Milan,45.447,9.207,45.447_9.207,,,,,,,,,
249108103219,52,The Red Door,55897,AT,Donauinsel,48.227,16.4,48.227_16.4,,,,,,,,,
60129542159,16,The Spice Tree,71555,US,Batesville,35.791,-91.638,35.791_-91.638,,,,,,,,,
8589934640,49,The Olive Tree,12630,FR,Paris,48.88,2.321,48.88_2.321,,,,,,,,,
249108103197,30,The Wine Cellar,55897,ES,Barcelona,41.387,2.168,41.387_2.168,,,,,,,,,
26,27,The Corner Cafe,47732,US,Providence,41.844,-71.428,41.844_-71.428,,,,,,,,,
180388626439,8,The Green Olive,7531,US,Piney Creek,36.555,-81.332,36.555_-81.332,,,,,,,,,
77309411352,25,The Cozy Cafe,78190,ES,Barcelona,41.375,2.161,41.375_2.161,,,,,,,,,
103079215120,17,The Rustic Table,4340,US,Tulsa,36.168,-95.851,36.168_-95.851,,,,,,,,,
42949672977,18,The Harvest Room,89646,US,Lancaster,40.057,-76.331,40.057_-76.331,,,,,,,,,
214748364814,15,The Pearl Kitchen,92040,US,Chico,39.726,-121.837,39.726_-121.837,,,,,,,,,
171798691900,61,Blue Water Bistro,65939,GB,London,51.519,-0.087,51.519_-0.087,,,,,,,,,
266287972429,78,The Hot Spot,11263,GB,London,51.527,-0.13,51.527_-0.13,,,,,,,,,
128849018892,13,The Firehouse,5679,US,Saint Ann,38.715,-90.408,38.715_-90.408,,,,,,,,,
240518168597,22,The Red Pepper,93164,US,Philadelphia,39.907,-75.15,39.907_-75.15,,,,,,,,,
257698037828,69,Dragonfly Cafe,26468,GB,Paddington,51.516,-0.175,51.516_-0.175,,,,,,,,,
120259084293,6,The Daily Grind,59829,US,Mobile,30.684,-88.062,30.684_-88.062,,,,,,,,,
154618822732,77,Harvest Kitchen,41484,GB,London,51.52,-0.212,51.52_-0.212,,,,,,,,,
154618822738,83,The Pantry,41484,NL,Amsterdam,52.386,4.847,52.386_4.847,,,,,,,,,
120259084295,8,The Green Olive,59829,US,Mesa,33.416,-111.714,33.416_-111.714,,,,,,,,,
8589934645,54,The Spice House,12630,FR,Paris,48.902,2.36,48.902_2.36,,,,,,,,,
154618822703,48,The Local Cafe,41484,AT,Vienna,48.196,16.383,48.196_16.383,,,,,,,,,
231928234020,37,Cafe Crepe,33573,AT,Vienna,48.204,16.373,48.204_16.373,,,,,,,,,
231928233988,5,The Hungry Hippo,33573,US,Pinetop,34.135,-109.95,34.135_-109.95,,,,,,,,,
128849018937,58,A Tasty Bite,5679,FR,Paris,48.873,2.3,48.873_2.3,,,,,,,,,
103079215105,2,Bella Cucina,4340,US,Miami,25.579,-80.367,25.579_-80.367,,,,,,,,,
206158430258,51,The Pizzeria,53370,AT,Vienna,48.195,16.369,48.195_16.369,,,,,,,,,
146028888071,8,The Green Olive,70611,US,Madison,33.557,-83.475,33.557_-83.475,,,,,,,,,
206158430245,38,Cafe Viva,53370,US,Cody,44.526,-109.058,44.526_-109.058,,,,,,,,,
85899345921,2,Bella Cucina,18952,US,Staten Island,-6.195,106.824,-6.195_106.824,,,,,,,,,
180388626479,48,The Local Cafe,7531,FR,Paris,48.86,2.344,48.86_2.344,,,,,,,,,
231928233986,3,Spice Bazaar,33573,US,Harvey,29.89,-90.058,29.89_-90.058,,,,,,,,,
42949672995,36,Blue Ocean Grill,89646,US,Burlington,44.479,-73.219,44.479_-73.219,,,,,,,,,
128849018938,59,Azalea Cafe,5679,FR,Paris,48.874,2.298,48.874_2.298,,,,,,,,,
180388626499,68,Delish Cafe,7531,NL,Amsterdam Zuidoost,52.305,4.948,52.305_4.948,,,,,,,,,
85899345960,41,The Daily Bread,18952,US,Griante,45.988,9.234,45.988_9.234,,,,,,,,,
17179869213,30,The Wine Cellar,10902,US,Geneva,42.857,-77.006,42.857_-77.006,,,,,,,,,
68719476785,50,The Pancake House,77517,US,Gresham,49.803,9.921,49.803_9.921,,,,,,,,,
154618822667,12,The Wooden Spoon,41484,US,Soddy Daisy,35.251,-85.181,35.251_-85.181,,,,,,,,,
146028888139,76,Happy Hour Cafe,70611,GB,London,51.5,-0.16,51.5_-0.16,,,,,,,,,
62,63,Cafe Paris,47732,GB,London,51.512,-0.203,51.512_-0.203,,,,,,,,,
146028888110,47,The Juicy Burger,70611,IT,Milan,45.491,9.161,45.491_9.161,,,,,,,,,
163208757260,13,The Firehouse,96638,US,Saint Robert,37.824,-92.15,37.824_-92.15,,,,,,,,,
8589934658,67,Crimson and Clover,12630,GB,London,51.526,-0.114,51.526_-0.114,,,,,,,,,
60129542165,22,The Red Pepper,71555,US,Golden,39.756,-105.222,39.756_-105.222,,,,,,,,,
94489280523,12,The Wooden Spoon,95399,US,Bishop,37.363,-118.396,37.363_-118.396,,,,,,,,,
8589934619,28,The Spicy Pickle,12630,US,Fontana,42.549,-88.576,42.549_-88.576,,,,,,,,,
266287972365,14,The Gourmet Garden,11263,US,Charles Town,39.293,-77.851,39.293_-77.851,,,,,,,,,
154618822692,37,Cafe Crepe,41484,US,Lebanon,45.314,6.54,45.314_6.54,,,,,,,,,
197568495624,9,The Grill House,24784,US,Ontario,34.069,-117.563,34.069_-117.563,,,,,,,,,
77309411357,30,The Wine Cellar,78190,US,Springfield,44.084,-123.04,44.084_-123.04,,,,,,,,,
17179869248,65,Chef's Corner,10902,FR,Paris,48.875,2.325,48.875_2.325,,,,,,,,,
8589934617,26,The Silver Spoon,12630,ES,Barcelona,41.394,2.163,41.394_2.163,,,,,,,,,
206158430255,48,The Local Cafe,53370,US,Walker,47.091,-94.572,47.091_-94.572,,,,,,,,,
60129542185,42,The Daily Scoop,71555,AT,Vienna,48.22,16.36,48.22_16.36,,,,,,,,,
146028888072,9,The Grill House,70611,US,Atlanta,33.849,-84.365,33.849_-84.365,,,,,,,,,
231928234031,48,The Local Cafe,33573,FR,Paris,48.873,2.324,48.873_2.324,,,,,,,,,
206158430254,47,The Juicy Burger,53370,US,Finlayson,46.18,-92.855,46.18_-92.855,,,,,,,,,
128849018934,55,The Steak House,5679,FR,Paris,48.869,2.3,48.869_2.3,,,,,,,,,
17179869202,19,The Tasting Room,10902,US,Colorado Springs,38.808,-104.727,38.808_-104.727,,,,,,,,,
214748364846,47,The Juicy Burger,92040,FR,Paris,48.848,2.342,48.848_2.342,,,,,,,,,
171798691898,59,Azalea Cafe,65939,GB,London,51.515,-0.148,51.515_-0.148,,,,,,,,,
206158430274,67,Crimson and Clover,53370,FR,Paris,48.873,2.347,48.873_2.347,,,,,,,,,
206158430281,74,Garden of Eatin',53370,GB,London,51.498,-0.18,51.498_-0.18,,,,,,,,,
94489280545,34,The Tasty Treat,95399,US,Wolfeboro,43.578,-71.196,43.578_-71.196,,,,,,,,,
188978561064,41,The Daily Bread,3642,IT,Milan,45.478,9.202,45.478_9.202,,,,,,,,,
34359738391,24,The Fisherman's Catch,50333,US,Mableton,45.422,12.376,45.422_12.376,,,,,,,,,
146028888076,13,The Firehouse,70611,US,Henderson,36.334,-78.441,36.334_-78.441,,,,,,,,,
77309411383,56,The Waffle House,78190,GB,London,51.461,-0.276,51.461_-0.276,,,,,,,,,
85899345953,34,The Tasty Treat,18952,US,Watertown,44.892,-97.061,44.892_-97.061,,,,,,,,,
137438953476,5,The Hungry Hippo,11038,US,Amarillo,35.189,-101.92,35.189_-101.92,,,,,,,,,
103079215118,15,The Pearl Kitchen,4340,US,West Memphis,35.16,-90.158,35.16_-90.158,,,,,,,,,
77309411384,57,The Yellow Submarine,78190,GB,London,51.491,-0.144,51.491_-0.144,,,,,,,,,
8589934630,39,Cinnamon Grill,12630,AT,Vienna,48.216,16.369,48.216_16.369,,,,,,,,,
266287972360,9,The Grill House,11263,US,Sallisaw,35.451,-94.806,35.451_-94.806,,,,,,,,,
163208757304,57,The Yellow Submarine,96638,FR,Paris,48.869,2.289,48.869_2.289,,,,,,,,,
137438953516,45,The Green Bean,11038,FR,Paris,48.872,2.338,48.872_2.338,,,,,,,,,
180388626497,66,City Bites,7531,GB,London,51.521,-0.263,51.521_-0.263,,,,,,,,,
111669149757,62,Cafe Luminoso,84488,GB,London,51.573,-0.223,51.573_-0.223,,,,,,,,,
214748364866,67,Crimson and Clover,92040,GB,London,51.494,-0.175,51.494_-0.175,,,,,,,,,
266287972357,6,The Daily Grind,11263,US,San Diego,32.726,-117.224,32.726_-117.224,,,,,,,,,
31,32,The Orange Peeler,47732,US,Jackson,43.483,-110.765,43.483_-110.765,,,,,,,,,
58,59,Azalea Cafe,47732,GB,London,51.494,-0.137,51.494_-0.137,,,,,,,,,
85899345958,39,Cinnamon Grill,18952,IT,Milan,45.485,9.212,45.485_9.212,,,,,,,,,
120259084333,46,The Italian Table,59829,FR,Paris,48.874,2.306,48.874_2.306,,,,,,,,,
34359738371,4,The Blue Plate,50333,US,Las Vegas,36.172,-115.146,36.172_-115.146,,,,,,,,,
163208757277,30,The Wine Cellar,96638,ES,Barcelona,41.387,2.197,41.387_2.197,,,,,,,,,
163208757285,38,Cafe Viva,96638,US,Bay City,43.597,-83.891,43.597_-83.891,,,,,,,,,
111669149735,40,Crimson Cafe,84488,AT,Vienna,48.195,16.34,48.195_16.34,,,,,,,,,
257698037809,50,The Pancake House,26468,FR,Paris,48.856,2.366,48.856_2.366,,,,,,,,,
266287972409,58,A Tasty Bite,11263,FR,Paris,48.871,2.327,48.871_2.327,,,,,,,,,
171798691862,23,The Hungry Pig,65939,US,Fennville,42.621,-86.212,42.621_-86.212,,,,,,,,,
146028888113,50,The Pancake House,70611,US,Billings,45.752,-108.581,45.752_-108.581,,,,,,,,,
188978561103,80,The Market Cafe,3642,NL,Amsterdam,52.378,4.914,52.378_4.914,,,,,,,,,
257698037827,68,Delish Cafe,26468,GB,London,51.515,-0.158,51.515_-0.158,,,,,,,,,
68719476779,44,The French Kitchen,77517,FR,Paris,48.863,2.372,48.863_2.372,,,,,,,,,
249108103225,58,A Tasty Bite,55897,FR,Paris,48.855,2.333,48.855_2.333,,,,,,,,,
146028888094,31,Bistro 42,70611,US,Grand Rapids,42.913,-85.532,42.913_-85.532,,,,,,,,,
214748364870,71,Fire and Spice,92040,GB,London,51.511,-0.186,51.511_-0.186,,,,,,,,,
34359738434,67,Crimson and Clover,50333,GB,London,51.514,-0.319,51.514_-0.319,,,,,,,,,
34359738372,5,The Hungry Hippo,50333,US,Enid,36.391,-97.922,36.391_-97.922,,,,,,,,,
25769803813,38,Cafe Viva,72230,US,Newport,44.638,-124.061,44.638_-124.061,,,,,,,,,
77309411342,15,The Pearl Kitchen,78190,US,Guymon,36.69,-101.474,36.69_-101.474,,,,,,,,,
25769803811,36,Blue Ocean Grill,72230,US,Jackson,43.484,-110.762,43.484_-110.762,,,,,,,,,
214748364842,43,The Food House,92040,US,Bellingham,48.781,-122.486,48.781_-122.486,,,,,,,,,
94489280563,52,The Red Door,95399,GB,London,51.494,-0.159,51.494_-0.159,,,,,,,,,
34359738374,7,Cafe Roma,50333,US,Virginia Beach,36.848,-75.984,36.848_-75.984,,,,,,,,,
94489280520,9,The Grill House,95399,US,Selma,36.563,-119.613,36.563_-119.613,,,,,,,,,
206158430212,5,The Hungry Hippo,53370,US,Jacksonville,30.48,-81.649,30.48_-81.649,,,,,,,,,
223338299432,41,The Daily Bread,36937,FR,Paris,48.871,2.338,48.871_2.338,,,,,,,,,
42949672984,25,The Cozy Cafe,89646,ES,Barcelona,41.398,2.149,41.398_2.149,,,,,,,,,
249108103174,7,Cafe Roma,55897,US,Myrtle Beach,33.722,-78.921,33.722_-78.921,,,,,,,,,
137438953506,35,Basilica Bistro,11038,AT,Vienna,48.188,16.273,48.188_16.273,,,,,,,,,
77309411338,11,The Flaming Wok,78190,US,Memphis,35.206,-89.792,35.206_-89.792,,,,,,,,,
249108103213,46,The Italian Table,55897,IT,Milan,45.485,9.198,45.485_9.198,,,,,,,,,
94489280571,60,Big City Grill,95399,GB,London,51.524,-0.126,51.524_-0.126,,,,,,,,,
85899345945,26,The Silver Spoon,18952,US,Newburgh,41.505,-74.073,41.505_-74.073,,,,,,,,,
180388626478,47,The Juicy Burger,7531,FR,Paris,48.86,2.324,48.86_2.324,,,,,,,,,
146028888137,74,Garden of Eatin',70611,GB,London,51.496,-0.18,51.496_-0.18,,,,,,,,,
163208757263,16,The Spice Tree,96638,US,Osage Beach,38.145,-92.63,38.145_-92.63,,,,,,,,,
120259084342,55,The Steak House,59829,GB,London,51.504,-0.224,51.504_-0.224,,,,,,,,,
137438953504,33,The Blue Elephant,11038,US,Park City,45.532,4.279,45.532_4.279,,,,,,,,,
51539607576,25,The Cozy Cafe,6934,ES,Barcelona,41.393,2.155,41.393_2.155,,,,,,,,,
197568495677,62,Cafe Luminoso,24784,FR,Paris,48.866,2.337,48.866_2.337,,,,,,,,,
17179869188,5,The Hungry Hippo,10902,US,Macon,32.813,-83.72,32.813_-83.72,,,,,,,,,
257698037805,46,The Italian Table,26468,FR,Paris,48.831,2.33,48.831_2.33,,,,,,,,,
51539607607,56,The Waffle House,6934,GB,London,51.555,-0.286,51.555_-0.286,,,,,,,,,
25769803780,5,The Hungry Hippo,72230,US,Atlanta,33.919,-84.349,33.919_-84.349,,,,,,,,,
223338299430,39,Cinnamon Grill,36937,FR,Paris,48.865,2.33,48.865_2.33,,,,,,,,,
180388626494,63,Cafe Paris,7531,GB,London,51.515,-0.134,51.515_-0.134,,,,,,,,,
206158430273,66,City Bites,53370,FR,Paris,48.871,2.293,48.871_2.293,,,,,,,,,
197568495623,8,The Green Olive,24784,US,Alpharetta,34.042,-84.304,34.042_-84.304,,,,,,,,,
42949672987,28,The Spicy Pickle,89646,US,Oak Brook,41.847,-87.954,41.847_-87.954,,,,,,,,,
188978561043,20,The Brasserie,3642,US,Glen Burnie,37.532,22.89,37.532_22.89,,,,,,,,,
257698037799,40,Crimson Cafe,26468,US,Newman Lake,47.767,-117.103,47.767_-117.103,,,,,,,,,
257698037784,25,The Cozy Cafe,26468,US,Hartford,41.768,-72.673,41.768_-72.673,,,,,,,,,
223338299405,14,The Gourmet Garden,36937,US,Indianapolis,39.911,-86.257,39.911_-86.257,,,,,,,,,
206158430210,3,Spice Bazaar,53370,US,Sarasota,27.382,-82.55,27.382_-82.55,,,,,,,,,
154618822734,79,The Huckleberry Cafe,41484,NL,Amsterdam,52.362,4.912,52.362_4.912,,,,,,,,,
51539607599,48,The Local Cafe,6934,FR,Paris,48.871,2.318,48.871_2.318,,,,,,,,,
